Database Name,DateBreached,DateAdded,Status
Soccersam.com Website,Unknown,05/11/2019,Verified
Fight-poland.com Website,Unknown,05/11/2019,Verified
Jiunho.com Website,Unknown,05/11/2019,Verified
Mcsdiagnostics.com Website,Unknown,05/11/2019,Verified
Dentalcouncil.or.th Website,Unknown,05/11/2019,Verified
Eventtrainingaus.com.au Website,Unknown,05/11/2019,Verified
Rodauto.pt Website,Unknown,05/11/2019,Verified
Revizieshop.ro Website,Unknown,05/11/2019,Verified
Personsplanet.com Website,Unknown,05/11/2019,Verified
Netbrawl.com 12-2016 Website,12/2016,05/11/2019,Verified
Hoolin.com.tw Website,Unknown,05/11/2019,Verified
Gjust.ac.in Website,Unknown,05/11/2019,Verified
Tomopop.com 2015 Website,2015,05/11/2019,Verified
Gmg.ae Website,Unknown,05/11/2019,Verified
Cineclubesocioambiental.org.br Website,Unknown,05/11/2019,Verified
Hosting-shop.listrik.web.id Website,Unknown,05/11/2019,Verified
Sapforums.lv Website,Unknown,05/11/2019,Verified
Shop.chinbp.tw Website,Unknown,05/11/2019,Verified
Handwerkerverbund-deutschland.de Website,Unknown,05/11/2019,Verified
Afg-haustechnik.de Website,Unknown,05/11/2019,Verified
Sacredheartyouthfc.co.uk Website,Unknown,05/11/2019,Verified
Testhistory.ru Website,Unknown,05/11/2019,Verified
Mobotix.ro Website,Unknown,05/11/2019,Verified
Gameshot.net(ips) Website,Unknown,05/11/2019,Verified
Ohiochatter.com 3-2017 Website,03/2017,05/11/2019,Verified
Dicoblog.com Website,Unknown,05/11/2019,Verified
Wiganworld.co.uk Website,Unknown,05/11/2019,Verified
Serp-p.pids.gov.ph Website,Unknown,05/11/2019,Verified
Schoolbytes.com Website,Unknown,05/11/2019,Verified
Vestiaires-magazine.com 10-2017 Website,10/2017,05/11/2019,Verified
Topavtor.com Website,Unknown,05/11/2019,Verified
Sherrillfurniture.com Website,Unknown,05/11/2019,Verified
Xxcjh.hzchihu.com Website,Unknown,05/11/2019,Verified
Tarotgarden.com Website,Unknown,05/11/2019,Verified
Selino.pl 08-2016 Website,08/2016,05/11/2019,Verified
Rashtriyarajputkarnisena.org Website,Unknown,05/11/2019,Verified
C21hometeam.net Website,Unknown,05/11/2019,Verified
Avaintieto.fi Website,Unknown,05/11/2019,Verified
Aves.be Website,Unknown,05/11/2019,Verified
Intellego.de Website,Unknown,05/11/2019,Verified
Campingangegardien.com Website,Unknown,05/11/2019,Verified
Nationallabelandribbon.com Website,Unknown,05/11/2019,Verified
Mastercardfdn.innocentive.com Website,Unknown,05/11/2019,Verified
Mushing.cz Website,Unknown,05/11/2019,Verified
Westernskateland.ws Website,Unknown,05/11/2019,Verified
Riverpublishers.com Website,Unknown,05/11/2019,Verified
Html5gamedevs.com 12-2015 Website,12/2015,05/11/2019,Verified
Artrussia.ru 10-2015 Website,10/2015,05/11/2019,Verified
Transportmodels.co.uk Website,Unknown,05/11/2019,Verified
Mainerealestatebrokerage.com Website,Unknown,05/11/2019,Verified
R3i.org Website,Unknown,05/11/2019,Verified
Runescaperealm.com Website,Unknown,05/11/2019,Verified
Oshiete.petst.jp Website,Unknown,05/11/2019,Verified
Foo.com.tw Website,Unknown,05/11/2019,Verified
E-riesengebirge.de Website,Unknown,05/11/2019,Verified
Portal.bfweb.info Website,Unknown,05/11/2019,Verified
Del-dixi.net Website,Unknown,05/11/2019,Verified
Pomiar-czasu.pl Website,Unknown,05/11/2019,Verified
H4cky0u.org Website,Unknown,05/11/2019,Verified
Artisan-n-artist.de Website,Unknown,05/11/2019,Verified
Elkasite.ru Website,Unknown,05/11/2019,Verified
Koboxingforum.com 2017 Website,2017,05/11/2019,Verified
Mrepcmrbgre.com Website,Unknown,05/11/2019,Verified
Auction.flinky.de Website,Unknown,05/11/2019,Verified
Vathorst Website,Unknown,05/11/2019,Verified
Forums-creative.com 2017 Website,2017,05/11/2019,Verified
Resi.at Website,Unknown,05/11/2019,Verified
Billion7.co Website,Unknown,05/11/2019,Verified
Sourcingmachine.co.uk Website,Unknown,05/11/2019,Verified
Mabusoft.com Website,Unknown,05/11/2019,Verified
Wagonswestrealty.com Website,Unknown,05/11/2019,Verified
Seiboldrealestate.com Website,Unknown,05/11/2019,Verified
Rockymountainrla.com Website,Unknown,05/11/2019,Verified
Ou-trouver-ca.com Website,Unknown,05/11/2019,Verified
Loopconnectapp.com Website,Unknown,05/11/2019,Verified
Retirementdirectory.co.uk Website,Unknown,05/11/2019,Verified
Beximcoltd.com Website,Unknown,05/11/2019,Verified
Ssdigital.com.br Website,Unknown,05/11/2019,Verified
Ksp.or.th Website,Unknown,05/11/2019,Verified
Encyclopediadramatica.se(forum) Website,Unknown,05/11/2019,Verified
W.veteranforum.cz Website,Unknown,05/11/2019,Verified
Odencup.se Website,Unknown,05/11/2019,Verified
Editorateosofica.com.br Website,Unknown,05/11/2019,Verified
Me2dvd.com Website,Unknown,05/11/2019,Verified
Houseofflooringltd.co.uk Website,Unknown,05/11/2019,Verified
Shop.fishing-mania.com Website,Unknown,05/11/2019,Verified
Fricoair.com Website,Unknown,05/11/2019,Verified
Okidirect.co.uk Website,Unknown,05/11/2019,Verified
Usapreps.com Website,Unknown,05/11/2019,Verified
Profitadlinks.com Website,Unknown,05/11/2019,Verified
Offroad24.lt Website,Unknown,05/11/2019,Verified
Safeskyhacks.com 2017 Website,2017,05/11/2019,Verified
Iafrica.com Website,Unknown,05/11/2019,Verified
Pro-manpower.com.tw Website,Unknown,05/11/2019,Verified
Magic-performance-system.com Website,Unknown,05/11/2019,Verified
Projectskyfire.org 06-2017 Website,06/2017,05/11/2019,Verified
Posaonadlanu.com Website,Unknown,05/11/2019,Verified
Taxplus.in Website,Unknown,05/11/2019,Verified
Bkkgame.com Website,Unknown,05/11/2019,Verified
Hexbot.org Website,Unknown,05/11/2019,Verified
Bnd.nd.gov(north Dakota Bank) Website,Unknown,05/11/2019,Verified
Specialtyreaders.com Website,Unknown,05/11/2019,Verified
Ahazu.com Website,Unknown,05/11/2019,Verified
Tulibrodevisitas.com Website,Unknown,05/11/2019,Verified
Stablelines.com Website,Unknown,05/11/2019,Verified
Jewelrysupercenter.com Website,Unknown,05/11/2019,Verified
Delta-stresser.xyz 8-2016 Website,08/2016,05/11/2019,Verified
Eclipserecruitment.co.uk Website,Unknown,05/11/2019,Verified
Furniturebook.com Website,Unknown,05/11/2019,Verified
Happyhomefurnishers.com Website,Unknown,05/11/2019,Verified
Matrixchartsystems.com Website,Unknown,05/11/2019,Verified
Kovrov-gorod.ru Website,Unknown,05/11/2019,Verified
Btechguru.com Website,Unknown,05/11/2019,Verified
Mngeo.state.mn.us Website,Unknown,05/11/2019,Verified
Grandpasart.com Website,Unknown,05/11/2019,Verified
Streetglide.com 4-2017 Website,04/2017,05/11/2019,Verified
Casus-belli.co.uk Website,Unknown,05/11/2019,Verified
Checkmarktest.com Website,Unknown,05/11/2019,Verified
Cardiofitness.de Website,Unknown,05/11/2019,Verified
Favisan.ro Website,Unknown,05/11/2019,Verified
Bdmanchester.co.uk Website,Unknown,05/11/2019,Verified
Around-bournemouth.co.uk Website,Unknown,05/11/2019,Verified
Wind-solarcell.com Website,Unknown,05/11/2019,Verified
Dafc.net Website,Unknown,05/11/2019,Verified
Jcse.org Website,Unknown,05/11/2019,Verified
Simplelivingforum.net 2016 Website,2016,05/11/2019,Verified
Ino-onlinesport.pl Website,Unknown,05/11/2019,Verified
Veganforum.com 11-2016 Website,11/2016,05/11/2019,Verified
Minecraftstresser.com Website,Unknown,05/11/2019,Verified
Mensworker.jp Website,Unknown,05/11/2019,Verified
Superwraps.us Website,Unknown,05/11/2019,Verified
Profitpips.com Website,Unknown,05/11/2019,Verified
Teledisk.hr Website,Unknown,05/11/2019,Verified
Ventilator.de Website,Unknown,05/11/2019,Verified
Forums.Gamingdeluxe.net 01-2016 Website,01/2016,05/11/2019,Verified
Francony.com Website,Unknown,05/11/2019,Verified
Dognet.it Website,Unknown,05/11/2019,Verified
Ausbb.com 2016 Website,2016,05/11/2019,Verified
Tunesoman.com Website,Unknown,05/11/2019,Verified
Edamamesushiandgrill.com Website,Unknown,05/11/2019,Verified
Web.super-sonntag.com Website,Unknown,05/11/2019,Verified
Pam-eng.ruspsy.net Website,Unknown,05/11/2019,Verified
Exilemod.com 8-2016 Website,08/2016,05/11/2019,Verified
Way-to-win.com Website,Unknown,05/11/2019,Verified
Windhamfabrics.net Website,Unknown,05/11/2019,Verified
Jobs.kh.ua Website,Unknown,05/11/2019,Verified
Jobs.lviv.ua Website,Unknown,05/11/2019,Verified
Ipengu.in Website,Unknown,05/11/2019,Verified
Newminiclub.nl Website,Unknown,05/11/2019,Verified
Guineainsurance.com Website,Unknown,05/11/2019,Verified
Paknamlangsuan.go.th Website,Unknown,05/11/2019,Verified
Laemsorm.go.th Website,Unknown,05/11/2019,Verified
Adboardz.com Website,Unknown,05/11/2019,Verified
Rallytaxcpa.com Website,Unknown,05/11/2019,Verified
Havelland-solar.de Website,Unknown,05/11/2019,Verified
Lenten-season.com Website,Unknown,05/11/2019,Verified
Lepage-vivaces.com Website,Unknown,05/11/2019,Verified
Hattrickgazette.org Website,Unknown,05/11/2019,Verified
Matchflick.com Website,Unknown,05/11/2019,Verified
Forum.xakepok.org 09-2008 Website,09/2008,05/11/2019,Verified
Mxn.idv.tw Website,Unknown,05/11/2019,Verified
Arhitrade.com Website,Unknown,05/11/2019,Verified
Mahindraecolecentrale.edu.in Website,Unknown,05/11/2019,Verified
Sniper.cl Website,Unknown,05/11/2019,Verified
Fascinationstart.com Website,Unknown,05/11/2019,Verified
Walrusmagazine.com Website,Unknown,05/11/2019,Verified
Bozpo.sk Website,Unknown,05/11/2019,Verified
Celebrity-directory.danslemonde.net Website,Unknown,05/11/2019,Verified
Annuaire.danslemonde.net Website,Unknown,05/11/2019,Verified
Dedijk.nl Website,Unknown,05/11/2019,Verified
Lensmodern.com Website,Unknown,05/11/2019,Verified
Forschersolutions.com Website,Unknown,05/11/2019,Verified
Medius24.com Website,Unknown,05/11/2019,Verified
Businessgifts.in Website,Unknown,05/11/2019,Verified
Damnsmalllinux.org Website,Unknown,05/11/2019,Verified
Vishneve.ukrmisto.net Website,Unknown,05/11/2019,Verified
Unimep.br Website,Unknown,05/11/2019,Verified
Onskunk.de Website,Unknown,05/11/2019,Verified
Idmconcursos.com.br Website,Unknown,05/11/2019,Verified
Myspeeddate.co.uk Website,Unknown,05/11/2019,Verified
Poradna.adiktologie.cz Website,Unknown,05/11/2019,Verified
Sentry.mba 07-2017 Website,07/2017,05/11/2019,Verified
Adconnect.com Website,Unknown,05/11/2019,Verified
1000tickets.com.ar Website,Unknown,05/11/2019,Verified
Americanartmarketing.com Website,Unknown,05/11/2019,Verified
Pingvinite.bg Website,Unknown,05/11/2019,Verified
Xn--90aacmb0bd4a8i.xn Website,Unknown,05/11/2019,Verified
Propack-romania.ro Website,Unknown,05/11/2019,Verified
Giftsshop.in Website,Unknown,05/11/2019,Verified
Commax.com Website,Unknown,05/11/2019,Verified
Galaxys4forums.net 11-2016 Website,11/2016,05/11/2019,Verified
Cagrand.com Website,Unknown,05/11/2019,Verified
Sketch-travel.com Website,Unknown,05/11/2019,Verified
Clubpenguinrewritten.pw 11-2015 Website,11/2015,05/11/2019,Verified
Delboyswholesale.co.uk Website,Unknown,05/11/2019,Verified
8723.indexcopernicus.com Website,Unknown,05/11/2019,Verified
Rusworld.ruspsy.net Website,Unknown,05/11/2019,Verified
Httphenecia.jp Website,Unknown,05/11/2019,Verified
Anypresentations.com Website,Unknown,05/11/2019,Verified
Lol-eune Website,Unknown,05/11/2019,Verified
Php2.twinner.com.tw Website,Unknown,05/11/2019,Verified
Emater.tche.br Website,Unknown,05/11/2019,Verified
Myshoeconnection.com 05-2017 Website,05/2017,05/11/2019,Verified
Lamasatzambia.com Website,Unknown,05/11/2019,Verified
Yu-midi.org Website,Unknown,05/11/2019,Verified
Ana.or.kr Website,Unknown,05/11/2019,Verified
Astaroth-server.com 04-2017 Website,04/2017,05/11/2019,Verified
Bankking.in Website,Unknown,05/11/2019,Verified
Penderelstrust.org.uk Website,Unknown,05/11/2019,Verified
Mambohostingtalk.com 12-2016 Website,12/2016,05/11/2019,Verified
Sh0ping.su Website,Unknown,05/11/2019,Verified
Miltickets.com.ar Website,Unknown,05/11/2019,Verified
Furacao.com Website,Unknown,05/11/2019,Verified
Balik.ch Website,Unknown,05/11/2019,Verified
Catiewayne.com Website,Unknown,05/11/2019,Verified
Ijpaz.com Website,Unknown,05/11/2019,Verified
Woundsinternational.com Website,Unknown,05/11/2019,Verified
Medpower.de Website,Unknown,05/11/2019,Verified
Rtv.co.id Website,Unknown,05/11/2019,Verified
Shark-graphic.fr Website,Unknown,05/11/2019,Verified
Rnb4u.in Website,Unknown,05/11/2019,Verified
Demonforums.net 02-2017 Website,02/2017,05/11/2019,Verified
Tapirulan.it Website,Unknown,05/11/2019,Verified
Crush007.co.uk 5-2016 Website,05/2016,05/11/2019,Verified
Undietacos.org Website,Unknown,05/11/2019,Verified
Ndadarts.com Website,Unknown,05/11/2019,Verified
Mydirtywife.net Website,Unknown,05/11/2019,Verified
Guitar-museum.com Website,Unknown,05/11/2019,Verified
Fengshui.com.sg Website,Unknown,05/11/2019,Verified
Ap.ecocert.com Website,Unknown,05/11/2019,Verified
Uniquereaders.net Website,Unknown,05/11/2019,Verified
Airsoft.ro Website,Unknown,05/11/2019,Verified
Easy-Down.com Website,Unknown,05/11/2019,Verified
Agent1800.ca Website,Unknown,05/11/2019,Verified
Maz-sound.com Website,Unknown,05/11/2019,Verified
Rubberball.com Website,Unknown,05/11/2019,Verified
Fateclins.edu.br Website,Unknown,05/11/2019,Verified
Psiquiatria.com Website,Unknown,05/11/2019,Verified
Journeylogic.in Website,Unknown,05/11/2019,Verified
Gaikao.com.tw Website,Unknown,05/11/2019,Verified
Umoveindia.com Website,Unknown,05/11/2019,Verified
Globaldance.info Website,Unknown,05/11/2019,Verified
Caio.com.br Website,Unknown,05/11/2019,Verified
Gscimbom.com 2016 Website,2016,05/11/2019,Verified
Defencemonitor.in Website,Unknown,05/11/2019,Verified
Mineserwer.pl 09-2017 Website,09/2017,05/11/2019,Verified
Cosmomedia-beautysupply.dk Website,Unknown,05/11/2019,Verified
Fishkeepers.net Website,Unknown,05/11/2019,Verified
R-fair.org Website,Unknown,05/11/2019,Verified
Bedbathmore.com 11-2016 Website,11/2016,05/11/2019,Verified
Onlinetutor.net Website,Unknown,05/11/2019,Verified
Cny.essentialnyjobs.com Website,Unknown,05/11/2019,Verified
Twtd.co.uk Website,Unknown,05/11/2019,Verified
Zum-flohmarkt.de.w01129f7.kasserver.com Website,Unknown,05/11/2019,Verified
Profiliceni.cz Website,Unknown,05/11/2019,Verified
1394store.com Website,Unknown,05/11/2019,Verified
Printswithwings.com Website,Unknown,05/11/2019,Verified
Wap.slp-cn.com Website,Unknown,05/11/2019,Verified
Sevenohthree.com(NaughtyAmerica) 03-2016 Website,03/2016,05/11/2019,Verified
Bit-torrent.kiev.ua 7-2016 Website,07/2016,05/11/2019,Verified
Sixminutedates.com Website,Unknown,05/11/2019,Verified
Bozemanonline.com Website,Unknown,05/11/2019,Verified
Topratedrealty.com Website,Unknown,05/11/2019,Verified
Visitor.com Website,Unknown,05/11/2019,Verified
EnhanceViews Com 9-2013 Website,09/2013,05/11/2019,Verified
Bansaeo.go.th Website,Unknown,05/11/2019,Verified
Googoogaga.com.hk Website,Unknown,05/11/2019,Verified
Bawig-essen.de Website,Unknown,05/11/2019,Verified
Sixmanfootball.com Website,Unknown,05/11/2019,Verified
Realestatebz.com Website,Unknown,05/11/2019,Verified
Progressiverealtyinatl.com Website,Unknown,05/11/2019,Verified
Americanfootballmonthly.secureorderingonline.com Website,Unknown,05/11/2019,Verified
Maduniverset.dk Website,Unknown,05/11/2019,Verified
Lms.architect-forum.com Website,Unknown,05/11/2019,Verified
App.hytexts.com Website,Unknown,05/11/2019,Verified
Hytexts.com Website,Unknown,05/11/2019,Verified
Fraccarolibalzan.it Website,Unknown,05/11/2019,Verified
Smcns.edu.hk Website,Unknown,05/11/2019,Verified
Midwestreaders.com Website,Unknown,05/11/2019,Verified
Matarka.hu Website,Unknown,05/11/2019,Verified
Kwattzero.com Website,Unknown,05/11/2019,Verified
Asylum Website,Unknown,05/11/2019,Verified
Interstatepokerclub.com Website,Unknown,05/11/2019,Verified
Hypergen.ch 5-2016 Website,05/2016,05/11/2019,Verified
Mobile.publi-news.fr Website,Unknown,05/11/2019,Verified
Associatesshop.filzhut.de Website,Unknown,05/11/2019,Verified
Hapinemu.net Website,Unknown,05/11/2019,Verified
Forum.hktdc.com Website,Unknown,05/11/2019,Verified
Valkyrie-wow.org 3-2015 Website,03/2015,05/11/2019,Verified
Bslhomework.org.uk Website,Unknown,05/11/2019,Verified
Muangkhan.go.th Website,Unknown,05/11/2019,Verified
Gramlove.co Website,Unknown,05/11/2019,Verified
Canalcontemporaneo.art.br Website,Unknown,05/11/2019,Verified
Coordinadoradelamujer.org.bo Website,Unknown,05/11/2019,Verified
Backalleysims.com 11-2015 Website,11/2015,05/11/2019,Verified
Maliweb.net Website,Unknown,05/11/2019,Verified
Sitodelciclismo.net Website,Unknown,05/11/2019,Verified
Helpdesk.mediaconnect.dk Website,Unknown,05/11/2019,Verified
Usher.co.kr Website,Unknown,05/11/2019,Verified
Fastgamer.com Website,Unknown,05/11/2019,Verified
8needs.com Website,Unknown,05/11/2019,Verified
Jasonsjunk.com Website,Unknown,05/11/2019,Verified
Top-mice.com Website,Unknown,05/11/2019,Verified
Tractorpoint.com Website,Unknown,05/11/2019,Verified
Imics.nccu.edu.tw Website,Unknown,05/11/2019,Verified
Openinovasi.sg Website,Unknown,05/11/2019,Verified
Forensik-online.de Website,Unknown,05/11/2019,Verified
Brownleejewelers.com Website,Unknown,05/11/2019,Verified
Hallgato.com Website,Unknown,05/11/2019,Verified
Melbar.de Website,Unknown,05/11/2019,Verified
Mavic-mp3.com Website,Unknown,05/11/2019,Verified
Biz.infozones.in Website,Unknown,05/11/2019,Verified
Fatimanordquist.com Website,Unknown,05/11/2019,Verified
Cedwardsrealestate.com Website,Unknown,05/11/2019,Verified
Codemasters.com 5-2011 Website,05/2011,05/11/2019,Verified
Whippet-shark.org Website,Unknown,05/11/2019,Verified
Guildless.net Website,Unknown,05/11/2019,Verified
52.11.102.112 Website,Unknown,05/11/2019,Verified
Omegarealm Website,Unknown,05/11/2019,Verified
Hp2015.schwerinerkc.de Cleaned Website,Unknown,05/11/2019,Verified
Itjobs-online.com Website,Unknown,05/11/2019,Verified
Tetongravity.com 2017 Website,2017,05/11/2019,Verified
1cool.de Website,Unknown,05/11/2019,Verified
Auction-warehouse.com Website,Unknown,05/11/2019,Verified
Newstix.de Website,Unknown,05/11/2019,Verified
Sideorder.com Website,Unknown,05/11/2019,Verified
Arhiva.vidi.hr Website,Unknown,05/11/2019,Verified
Pagewebcongo.com Website,Unknown,05/11/2019,Verified
Jbct.jp Website,Unknown,05/11/2019,Verified
Errachidia.org Website,Unknown,05/11/2019,Verified
Nofrag.com Website,Unknown,05/11/2019,Verified
Maxpcicomply.com Website,Unknown,05/11/2019,Verified
3roms.com 3-2017 Website,03/2017,05/11/2019,Verified
Cevib.it Website,Unknown,05/11/2019,Verified
Epochmod.com 5-2015 Website,05/2015,05/11/2019,Verified
Compufield.net Website,Unknown,05/11/2019,Verified
Krym.bazashop.ru Website,Unknown,05/11/2019,Verified
Lube.co.jp Website,Unknown,05/11/2019,Verified
Abcstitch-therapy.com Website,Unknown,05/11/2019,Verified
Amkette.com Website,Unknown,05/11/2019,Verified
Starin.biz Website,Unknown,05/11/2019,Verified
Politicalforum.com 11-2016 Website,11/2016,05/11/2019,Verified
245.126-157-90.telenet.ru Website,Unknown,05/11/2019,Verified
